series_id	state	area	year	period	month	value
SMU36935613000000007	New York	New York City, NY	2020	M10	October	37.2
SMU36935613000000007	New York	New York City, NY	2020	M09	September	35.7
SMU36935613000000007	New York	New York City, NY	2020	M08	August	37.3
SMU36935613000000007	New York	New York City, NY	2020	M07	July	36.5
SMU36935613000000007	New York	New York City, NY	2020	M06	June	34.7
SMU36935613000000007	New York	New York City, NY	2020	M05	May	34.6
SMU36935613000000007	New York	New York City, NY	2020	M04	April	31.8
SMU36935613000000007	New York	New York City, NY	2020	M03	March	37.9
SMU36935613000000007	New York	New York City, NY	2020	M02	February	37.4
SMU36935613000000007	New York	New York City, NY	2020	M01	January	37.8
SMU36935613000000007	New York	New York City, NY	2019	M12	December	37.9
SMU36935613000000007	New York	New York City, NY	2019	M11	November	38.1
SMU36935613000000007	New York	New York City, NY	2019	M10	October	40.4
SMU36935613000000007	New York	New York City, NY	2019	M09	September	40.4
SMU36935613000000007	New York	New York City, NY	2019	M08	August	40.8
SMU36935613000000007	New York	New York City, NY	2019	M07	July	40.4
SMU36935613000000007	New York	New York City, NY	2019	M06	June	39.9
SMU36935613000000007	New York	New York City, NY	2019	M05	May	40.7
SMU36935613000000007	New York	New York City, NY	2019	M04	April	41.1
SMU36935613000000007	New York	New York City, NY	2019	M03	March	40.1
SMU36935613000000007	New York	New York City, NY	2019	M02	February	40.6
SMU36935613000000007	New York	New York City, NY	2019	M01	January	39.2
SMU36935613000000007	New York	New York City, NY	2018	M12	December	39.9
SMU36935613000000007	New York	New York City, NY	2018	M11	November	39.9
SMU36935613000000007	New York	New York City, NY	2018	M10	October	39.3
SMU36935613000000007	New York	New York City, NY	2018	M09	September	39.1
SMU36935613000000007	New York	New York City, NY	2018	M08	August	39.9
SMU36935613000000007	New York	New York City, NY	2018	M07	July	38.6
SMU36935613000000007	New York	New York City, NY	2018	M06	June	39.0
SMU36935613000000007	New York	New York City, NY	2018	M05	May	38.3
SMU36935613000000007	New York	New York City, NY	2018	M04	April	38.9
SMU36935613000000007	New York	New York City, NY	2018	M03	March	37.8
SMU36935613000000007	New York	New York City, NY	2018	M02	February	36.9
SMU36935613000000007	New York	New York City, NY	2018	M01	January	36.8
SMU36935613000000007	New York	New York City, NY	2017	M12	December	38.1
SMU36935613000000007	New York	New York City, NY	2017	M11	November	35.9
SMU36935613000000007	New York	New York City, NY	2017	M10	October	37.9
SMU36935613000000007	New York	New York City, NY	2017	M09	September	36.2
SMU36935613000000007	New York	New York City, NY	2017	M08	August	36.8
SMU36935613000000007	New York	New York City, NY	2017	M07	July	35.7
SMU36935613000000007	New York	New York City, NY	2017	M06	June	35.6
SMU36935613000000007	New York	New York City, NY	2017	M05	May	36.9
SMU36935613000000007	New York	New York City, NY	2017	M04	April	36.0
SMU36935613000000007	New York	New York City, NY	2017	M03	March	35.3
SMU36935613000000007	New York	New York City, NY	2017	M02	February	33.7
SMU36935613000000007	New York	New York City, NY	2017	M01	January	33.6
SMU36935613000000007	New York	New York City, NY	2016	M12	December	34.7
SMU36935613000000007	New York	New York City, NY	2016	M11	November	34.7
SMU36935613000000007	New York	New York City, NY	2016	M10	October	35.6
SMU36935613000000007	New York	New York City, NY	2016	M09	September	34.9
SMU36935613000000007	New York	New York City, NY	2016	M08	August	34.8
SMU36935613000000007	New York	New York City, NY	2016	M07	July	35.7
SMU36935613000000007	New York	New York City, NY	2016	M06	June	37.6
SMU36935613000000007	New York	New York City, NY	2016	M05	May	36.2
SMU36935613000000007	New York	New York City, NY	2016	M04	April	37.5
SMU36935613000000007	New York	New York City, NY	2016	M03	March	38.1
SMU36935613000000007	New York	New York City, NY	2016	M02	February	38.3
SMU36935613000000007	New York	New York City, NY	2016	M01	January	38.9
SMU36935613000000007	New York	New York City, NY	2015	M12	December	39.6
SMU36935613000000007	New York	New York City, NY	2015	M11	November	40.1
SMU36935613000000007	New York	New York City, NY	2015	M10	October	38.8
SMU36935613000000007	New York	New York City, NY	2015	M09	September	38.3
SMU36935613000000007	New York	New York City, NY	2015	M08	August	37.4
SMU36935613000000007	New York	New York City, NY	2015	M07	July	37.2
SMU36935613000000007	New York	New York City, NY	2015	M06	June	37.0
SMU36935613000000007	New York	New York City, NY	2015	M05	May	36.2
SMU36935613000000007	New York	New York City, NY	2015	M04	April	37.5
SMU36935613000000007	New York	New York City, NY	2015	M03	March	38.1
SMU36935613000000007	New York	New York City, NY	2015	M02	February	38.1
SMU36935613000000007	New York	New York City, NY	2015	M01	January	38.8
SMU36935613000000007	New York	New York City, NY	2014	M12	December	38.7
SMU36935613000000007	New York	New York City, NY	2014	M11	November	38.1
SMU36935613000000007	New York	New York City, NY	2014	M10	October	37.8
SMU36935613000000007	New York	New York City, NY	2014	M09	September	37.9
SMU36935613000000007	New York	New York City, NY	2014	M08	August	37.4
SMU36935613000000007	New York	New York City, NY	2014	M07	July	37.5
SMU36935613000000007	New York	New York City, NY	2014	M06	June	38.5
SMU36935613000000007	New York	New York City, NY	2014	M05	May	38.4
SMU36935613000000007	New York	New York City, NY	2014	M04	April	38.7
SMU36935613000000007	New York	New York City, NY	2014	M03	March	37.9
SMU36935613000000007	New York	New York City, NY	2014	M02	February	37.8
SMU36935613000000007	New York	New York City, NY	2014	M01	January	38.6
SMU36935613000000007	New York	New York City, NY	2013	M12	December	38.5
SMU36935613000000007	New York	New York City, NY	2013	M11	November	38.7
SMU36935613000000007	New York	New York City, NY	2013	M10	October	38.9
SMU36935613000000007	New York	New York City, NY	2013	M09	September	39.5
SMU36935613000000007	New York	New York City, NY	2013	M08	August	39.2
SMU36935613000000007	New York	New York City, NY	2013	M07	July	39.6
SMU36935613000000007	New York	New York City, NY	2013	M06	June	39.4
SMU36935613000000007	New York	New York City, NY	2013	M05	May	38.2
SMU36935613000000007	New York	New York City, NY	2013	M04	April	38.1
SMU36935613000000007	New York	New York City, NY	2013	M03	March	38.8
SMU36935613000000007	New York	New York City, NY	2013	M02	February	39.3
SMU36935613000000007	New York	New York City, NY	2013	M01	January	38.9
SMU36935613000000007	New York	New York City, NY	2012	M12	December	39.3
SMU36935613000000007	New York	New York City, NY	2012	M11	November	37.3
SMU36935613000000007	New York	New York City, NY	2012	M10	October	37.3
SMU36935613000000007	New York	New York City, NY	2012	M09	September	37.2
SMU36935613000000007	New York	New York City, NY	2012	M08	August	36.6
SMU36935613000000007	New York	New York City, NY	2012	M07	July	35.8
SMU36935613000000007	New York	New York City, NY	2012	M06	June	36.1
SMU36935613000000007	New York	New York City, NY	2012	M05	May	36.8
SMU36935613000000007	New York	New York City, NY	2012	M04	April	35.5
SMU36935613000000007	New York	New York City, NY	2012	M03	March	35.1
SMU36935613000000007	New York	New York City, NY	2012	M02	February	34.6
SMU36935613000000007	New York	New York City, NY	2012	M01	January	35.6
SMU36935613000000007	New York	New York City, NY	2011	M12	December	37.5
SMU36935613000000007	New York	New York City, NY	2011	M11	November	36.7
SMU36935613000000007	New York	New York City, NY	2011	M10	October	37.6
SMU36935613000000007	New York	New York City, NY	2011	M09	September	36.8
SMU36935613000000007	New York	New York City, NY	2011	M08	August	38.4
SMU36935613000000007	New York	New York City, NY	2011	M07	July	37.7
SMU36935613000000007	New York	New York City, NY	2011	M06	June	37.9
SMU36935613000000007	New York	New York City, NY	2011	M05	May	38.5
SMU36935613000000007	New York	New York City, NY	2011	M04	April	38.6
SMU36935613000000007	New York	New York City, NY	2011	M03	March	38.8
SMU36935613000000007	New York	New York City, NY	2011	M02	February	39.1
SMU36935613000000007	New York	New York City, NY	2011	M01	January	39.1
SMU36935613000000007	New York	New York City, NY	2010	M12	December	41.0
SMU36935613000000007	New York	New York City, NY	2010	M11	November	40.8
SMU36935613000000007	New York	New York City, NY	2010	M10	October	41.5
SMU36935613000000007	New York	New York City, NY	2010	M09	September	41.5
SMU36935613000000007	New York	New York City, NY	2010	M08	August	40.8
SMU36935613000000007	New York	New York City, NY	2010	M07	July	40.1
SMU36935613000000007	New York	New York City, NY	2010	M06	June	40.5
SMU36935613000000007	New York	New York City, NY	2010	M05	May	41.1
SMU36935613000000007	New York	New York City, NY	2010	M04	April	40.4
SMU36935613000000007	New York	New York City, NY	2010	M03	March	40.6
SMU36935613000000007	New York	New York City, NY	2010	M02	February	39.4
SMU36935613000000007	New York	New York City, NY	2010	M01	January	41.6
SMU36935613000000007	New York	New York City, NY	2009	M12	December	38.7
SMU36935613000000007	New York	New York City, NY	2009	M11	November	38.9
SMU36935613000000007	New York	New York City, NY	2009	M10	October	39.5
SMU36935613000000007	New York	New York City, NY	2009	M09	September	38.8
SMU36935613000000007	New York	New York City, NY	2009	M08	August	38.4
SMU36935613000000007	New York	New York City, NY	2009	M07	July	38.7
SMU36935613000000007	New York	New York City, NY	2009	M06	June	39.5
SMU36935613000000007	New York	New York City, NY	2009	M05	May	39.3
SMU36935613000000007	New York	New York City, NY	2009	M04	April	38.6
SMU36935613000000007	New York	New York City, NY	2009	M03	March	38.5
SMU36935613000000007	New York	New York City, NY	2009	M02	February	38.3
SMU36935613000000007	New York	New York City, NY	2009	M01	January	39.0
SMU36935613000000007	New York	New York City, NY	2008	M12	December	39.8
SMU36935613000000007	New York	New York City, NY	2008	M11	November	38.4
SMU36935613000000007	New York	New York City, NY	2008	M10	October	38.4
SMU36935613000000007	New York	New York City, NY	2008	M09	September	37.0
SMU36935613000000007	New York	New York City, NY	2008	M08	August	37.1
SMU36935613000000007	New York	New York City, NY	2008	M07	July	37.6
SMU36935613000000007	New York	New York City, NY	2008	M06	June	37.6
SMU36935613000000007	New York	New York City, NY	2008	M05	May	37.4
SMU36935613000000007	New York	New York City, NY	2008	M04	April	38.4
SMU36935613000000007	New York	New York City, NY	2008	M03	March	38.4
SMU36935613000000007	New York	New York City, NY	2008	M02	February	38.5
SMU36935613000000007	New York	New York City, NY	2008	M01	January	37.3
SMU36935613000000007	New York	New York City, NY	2007	M12	December	42.3
SMU36935613000000007	New York	New York City, NY	2007	M11	November	40.4
SMU36935613000000007	New York	New York City, NY	2007	M10	October	39.9
SMU36935613000000007	New York	New York City, NY	2007	M09	September	39.9
SMU36935613000000007	New York	New York City, NY	2007	M08	August	39.4
SMU36935613000000007	New York	New York City, NY	2007	M07	July	40.5
SMU36935613000000007	New York	New York City, NY	2007	M06	June	40.6
SMU36935613000000007	New York	New York City, NY	2007	M05	May	40.5
SMU36935613000000007	New York	New York City, NY	2007	M04	April	39.0
SMU36935613000000007	New York	New York City, NY	2007	M03	March	37.3
SMU36935613000000007	New York	New York City, NY	2007	M02	February	37.9
SMU36935613000000007	New York	New York City, NY	2007	M01	January	38.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2025	M12	December	46.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2025	M11	November	46.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2025	M10	October	45.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2025	M09	September	46.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2025	M08	August	47.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2025	M07	July	46.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2025	M06	June	47.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2025	M05	May	45.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2025	M04	April	45.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2025	M03	March	44.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2025	M02	February	45.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2025	M01	January	43.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2024	M12	December	44.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2024	M11	November	44.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2024	M10	October	45.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2024	M09	September	44.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2024	M08	August	45.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2024	M07	July	43.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2024	M06	June	45.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2024	M05	May	44.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2024	M04	April	44.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2024	M03	March	43.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2024	M02	February	43.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2024	M01	January	42.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2023	M12	December	43.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2023	M11	November	43.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2023	M10	October	42.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2023	M09	September	41.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2023	M08	August	42.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2023	M07	July	41.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2023	M06	June	41.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2023	M05	May	42.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2023	M04	April	43.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2023	M03	March	42.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2023	M02	February	41.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2023	M01	January	41.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2022	M12	December	42.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2022	M11	November	42.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2022	M10	October	43.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2022	M09	September	43.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2022	M08	August	40.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2022	M07	July	39.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2022	M06	June	41.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2022	M05	May	42.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2022	M04	April	42.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2022	M03	March	42.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2022	M02	February	42.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2022	M01	January	42.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2021	M12	December	42.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2021	M11	November	43.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2021	M10	October	40.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2021	M09	September	38.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2021	M08	August	40.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2021	M07	July	39.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2021	M06	June	38.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2021	M05	May	38.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2021	M04	April	37.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2021	M03	March	35.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2021	M02	February	35.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2021	M01	January	36.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2020	M12	December	35.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2020	M11	November	35.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2020	M10	October	34.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2020	M09	September	34.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2020	M08	August	39.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2020	M07	July	37.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2020	M06	June	37.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2020	M05	May	40.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2020	M04	April	41.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2020	M03	March	42.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2020	M02	February	44.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2020	M01	January	44.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2019	M12	December	46.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2019	M11	November	46.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2019	M10	October	47.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2019	M09	September	46.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2019	M08	August	47.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2019	M07	July	45.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2019	M06	June	46.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2019	M05	May	45.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2019	M04	April	47.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2019	M03	March	45.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2019	M02	February	46.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2019	M01	January	46.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2018	M12	December	47.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2018	M11	November	47.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2018	M10	October	45.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2018	M09	September	45.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2018	M08	August	46.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2018	M07	July	45.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2018	M06	June	46.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2018	M05	May	46.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2018	M04	April	47.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2018	M03	March	45.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2018	M02	February	45.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2018	M01	January	44.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2017	M12	December	46.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2017	M11	November	44.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2017	M10	October	45.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2017	M09	September	45.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2017	M08	August	43.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2017	M07	July	45.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2017	M06	June	45.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2017	M05	May	45.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2017	M04	April	44.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2017	M03	March	43.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2017	M02	February	43.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2017	M01	January	42.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2016	M12	December	44.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2016	M11	November	43.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2016	M10	October	43.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2016	M09	September	44.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2016	M08	August	42.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2016	M07	July	43.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2016	M06	June	43.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2016	M05	May	43.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2016	M04	April	42.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2016	M03	March	41.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2016	M02	February	42.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2016	M01	January	42.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2015	M12	December	43.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2015	M11	November	43.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2015	M10	October	43.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2015	M09	September	43.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2015	M08	August	43.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2015	M07	July	43.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2015	M06	June	43.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2015	M05	May	44.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2015	M04	April	43.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2015	M03	March	43.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2015	M02	February	44.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2015	M01	January	44.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2014	M12	December	46.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2014	M11	November	46.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2014	M10	October	46.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2014	M09	September	47.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2014	M08	August	46.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2014	M07	July	45.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2014	M06	June	46.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2014	M05	May	47.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2014	M04	April	47.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2014	M03	March	48.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2014	M02	February	48.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2014	M01	January	46.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2013	M12	December	48.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2013	M11	November	48.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2013	M10	October	47.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2013	M09	September	45.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2013	M08	August	45.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2013	M07	July	44.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2013	M06	June	45.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2013	M05	May	45.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2013	M04	April	46.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2013	M03	March	46.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2013	M02	February	45.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2013	M01	January	45.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2012	M12	December	46.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2012	M11	November	46.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2012	M10	October	47.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2012	M09	September	47.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2012	M08	August	47.0
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2012	M07	July	48.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2012	M06	June	47.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2012	M05	May	48.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2012	M04	April	46.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2012	M03	March	48.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2012	M02	February	49.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2012	M01	January	50.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2011	M12	December	49.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2011	M11	November	49.4
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2011	M10	October	48.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2011	M09	September	48.8
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2011	M08	August	49.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2011	M07	July	49.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2011	M06	June	50.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2011	M05	May	51.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2011	M04	April	52.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2011	M03	March	51.1
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2011	M02	February	49.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2011	M01	January	48.5
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2010	M12	December	47.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2010	M11	November	46.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2010	M10	October	45.6
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2010	M09	September	46.7
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2010	M08	August	46.2
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2010	M07	July	46.9
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2010	M06	June	46.3
SMU48264203000000007	Texas	Houston-Pasadena-The Woodlands, TX	2010	M05	May	46.9
